Area,Perimeter,Major_Axis,Minor_Axis,Eccentricity,Eqdiasq,Solidity,Convex_Area,Extent,Aspect_Ratio,Roundness,Compactness,Shapefactor_1,Shapefactor_2,Shapefactor_3,Shapefactor_4,Mean_RR,Mean_RG,Mean_RB,StdDev_RR,StdDev_RG,StdDev_RB,Skew_RR,Skew_RG,Skew_RB,Kurtosis_RR,Kurtosis_RG,Kurtosis_RB,Class
90038,1285.9919,455.4125,253.3102,0.831,338.5852,0.9763,92227,0.7398,1.7978,0.6842,0.7435,0.0051,0.0028,0.5527,0.9938,205.5855,190.3888,168.2212,15.2343,14.9883,14.6975,-0.7691,-0.6697,-0.4276,3.3007,3.2292,2.5555,0
79846,1376.293,472.9795,218.9997,0.8863,318.8465,0.9537,83726,0.7815,2.1597,0.5297,0.6741,0.0059,0.0027,0.4544,0.9815,195.0862,182.597,161.975,14.0926,13.6703,12.2711,-0.4569,-0.2871,-0.1617,2.5068,2.4233,3.5325,0
70893,1603.609,404.6346,244.2402,0.7973,300.4393,0.87,81485,0.6574,1.6567,0.3464,0.7425,0.0057,0.0034,0.5513,0.9133,200.3491,188.1683,176.7327,17.2408,17.9652,18.492,-0.3877,-0.314,0.2516,2.5641,2.5554,2.969,0
60571,1894.291,389.9319,239.6307,0.7889,277.7074,0.8091,74866,0.5966,1.6272,0.2121,0.7122,0.0064,0.004,0.5072,0.8254,200.6752,186.1636,173.0196,14.7231,16.348,13.7638,-0.5893,-0.5883,-0.7915,2.5759,2.533,2.9214,0
85098,1326.608,453.3024,243.177,0.8439,329.1658,0.9524,89350,0.7455,1.8641,0.6076,0.7262,0.0053,0.0029,0.5273,0.9829,210.7076,196.7449,181.9985,16.4045,18.4752,20.8144,-0.788,-0.7104,-0.8668,3.166,2.9985,3.3167,0
91730,1232.899,465.6707,252.9734,0.8396,341.7518,0.9883,92814,0.7707,1.8408,0.7583,0.7339,0.0051,0.0028,0.5386,0.9914,212.784,200.4826,189.4527,18.8858,20.3529,20.2074,-0.7804,-0.6467,-0.5323,2.6695,2.4136,2.4399,0
106514,1405.6541,473.1535,291.6611,0.7874,368.2633,0.9651,110364,0.7885,1.6223,0.6774,0.7783,0.0044,0.0027,0.6058,0.9827,217.3558,211.6934,210.3039,21.112,23.6074,21.2321,-0.6046,-0.4038,-0.1678,2.8379,2.5438,2.4225,0
82728,1541.515,424.8433,251.267,0.8064,324.5498,0.9646,85765,0.7249,1.6908,0.4375,0.7639,0.0051,0.003,0.5836,0.9867,199.7035,186.8544,177.3195,16.0757,16.8168,16.8683,-0.193,0.0875,0.7187,2.6492,2.7498,4.0552,0
69640,1018.376,398.9455,222.8999,0.8294,297.7724,0.9903,70321,0.7113,1.7898,0.8438,0.7464,0.0057,0.0032,0.5571,0.9971,221.327,219.5086,207.8394,20.037,20.8458,19.8214,-1.1731,-1.0856,-0.773,3.8879,3.6092,3.1704,0
95119,2062.6731,450.6327,282.3159,0.7794,348.0076,0.9272,102589,0.738,1.5962,0.2809,0.7723,0.0047,0.003,0.5964,0.952,223.9099,206.066,185.7403,19.3747,19.464,18.2947,-1.0513,-0.9925,-0.8485,3.5252,3.4301,3.179,0
79209,1251.63,391.5358,262.6503,0.7416,317.5721,0.9624,82300,0.6968,1.4907,0.6354,0.8111,0.0049,0.0033,0.6579,0.9807,207.3423,192.2935,187.7994,18.175,20.3796,17.485,-0.1681,0.3133,0.49,3.1489,3.035,3.2187,0
87341,1223.04,463.3287,241.1915,0.8538,333.4756,0.9803,89097,0.8083,1.921,0.7337,0.7197,0.0053,0.0028,0.518,0.9951,217.7994,212.2855,199.9187,21.6916,23.9353,27.6006,-0.9703,-0.7734,-0.6122,3.0166,2.6659,2.5587,0
110303,1546.769,457.5266,313.0015,0.7294,374.7561,0.9641,114405,0.7794,1.4617,0.5794,0.8191,0.0041,0.0028,0.6709,0.9807,222.9925,217.2527,211.7171,20.087,23.1995,22.5114,-0.7834,-0.6635,-0.3345,3.2417,2.8942,2.7037,0
90360,1305.957,445.8581,259.071,0.8139,339.1901,0.9824,91980,0.7703,1.721,0.6658,0.7608,0.0049,0.0029,0.5788,0.996,219.9389,209.5886,199.1793,20.1927,20.3757,19.3256,-0.9127,-0.8282,0.006,3.2277,3.074,3.5685,0
97942,1295.588,483.2561,259.9262,0.843,353.134,0.9751,100441,0.7674,1.8592,0.7332,0.7307,0.0049,0.0027,0.534,0.9928,225.2883,210.8767,197.7579,20.3224,20.5114,20.737,-1.1069,-1.0788,-0.6999,3.8808,3.7881,3.9258,0
106614,2191.052,496.1061,285.3656,0.818,368.4361,0.9444,112889,0.7441,1.7385,0.2791,0.7427,0.0047,0.0027,0.5515,0.9588,227.2015,221.5123,206.6822,23.9502,27.1265,19.9256,-0.7954,-0.9125,-0.2319,2.7861,3.1344,2.6003,0
87349,1146.321,412.4142,272.7985,0.75,333.4909,0.982,88950,0.7682,1.5118,0.8353,0.8086,0.0047,0.0031,0.6539,0.9885,228.7521,222.1508,202.323,23.6697,23.5397,23.4953,-0.9929,-0.884,-0.7117,3.1218,2.9415,2.9762,0
105631,1251.149,483.7486,280.8895,0.8142,366.7336,0.9923,106450,0.6845,1.7222,0.848,0.7581,0.0046,0.0027,0.5747,0.9898,218.4946,212.371,194.9599,18.2314,18.327,18.1738,-0.6732,-0.4892,-0.1533,3.3262,2.9225,2.6364,0
90674,1205.551,463.2462,250.5961,0.8411,339.7789,0.9816,92375,0.7658,1.8486,0.784,0.7335,0.0051,0.0028,0.538,0.9945,227.4085,220.5513,198.9593,21.3431,22.0148,20.8738,-1.0472,-0.9344,-0.8426,3.3357,3.0209,3.077,0
89823,1266.802,450.1794,264.6333,0.809,338.1807,0.9356,96010,0.717,1.7011,0.7034,0.7512,0.005,0.0029,0.5643,0.96,222.922,214.8057,203.0352,25.0487,31.9203,24.6749,-0.552,-0.5527,-0.1779,2.1875,2.0184,2.0262,0
89084,2043.235,424.6149,284.7247,0.7419,336.7867,0.9113,97758,0.7534,1.4913,0.2681,0.7932,0.0048,0.0032,0.6291,0.9382,219.554,204.3728,197.1373,21.2523,22.6418,19.728,-0.7327,-0.7323,-0.9617,2.9888,2.766,3.7567,0
94816,1210.531,486.3299,253.0745,0.8539,347.4529,0.984,96354,0.7289,1.9217,0.8131,0.7144,0.0051,0.0027,0.5104,0.9809,227.1987,226.4581,206.8388,22.6076,23.1712,23.3388,-0.7942,-0.6896,-0.5448,2.8847,2.7248,2.6652,0
98290,2058.9761,437.2366,303.0911,0.7207,353.7608,0.928,105919,0.738,1.4426,0.2914,0.8091,0.0044,0.0031,0.6546,0.9443,221.1122,211.4383,199.9701,25.8348,29.2799,22.9444,-0.5115,-0.4289,-0.4125,2.2462,2.1912,2.679,0
84198,2138.2739,456.4354,253.3319,0.8318,327.4206,0.9122,92301,0.6809,1.8017,0.2314,0.7173,0.0054,0.003,0.5146,0.9271,224.4813,220.9667,211.856,25.728,30.6178,22.6609,-0.7774,-0.7922,-0.4743,2.4863,2.5874,2.537,0
87051,1207.609,425.294,275.8212,0.7612,332.9216,0.9368,92926,0.6308,1.5419,0.7501,0.7828,0.0049,0.0032,0.6128,0.9449,220.9491,213.3196,205.4044,23.7324,29.4805,19.9014,-0.6554,-0.7977,-0.3291,2.5848,2.7527,2.6082,0
99449,1200.6021,456.6979,279.8051,0.7903,355.8404,0.9803,101447,0.7192,1.6322,0.867,0.7792,0.0046,0.0028,0.6071,0.9909,230.8365,221.3957,214.1941,22.7289,22.3229,22.8661,-1.1014,-0.9161,-0.6061,3.7211,3.221,2.7233,0
96452,1199.712,458.1165,271.4386,0.8056,350.4376,0.9716,99270,0.7725,1.6877,0.8421,0.765,0.0047,0.0028,0.5852,0.9876,227.1666,216.6594,202.7189,21.3042,20.6489,19.9409,-1.3075,-1.0412,0.1685,4.0449,3.4322,3.5937,0
88465,1134.158,448.4564,252.524,0.8264,335.6146,0.9935,89044,0.7494,1.7759,0.8642,0.7484,0.0051,0.0029,0.5601,0.9946,225.5135,220.0596,206.0267,19.1958,19.3159,18.7897,-0.8147,-0.6384,0.0275,3.3008,2.8509,2.6365,0
93543,1556.7419,467.6827,266.8364,0.8213,345.1125,0.9359,99955,0.7561,1.7527,0.4851,0.7379,0.005,0.0029,0.5445,0.9544,213.8814,209.6339,198.7994,21.3549,26.1632,21.0933,-0.4226,-0.3068,-0.0241,2.316,2.2155,2.2118,0
95011,1236.037,441.5882,281.9649,0.7696,347.8099,0.96,98973,0.7412,1.5661,0.7815,0.7876,0.0046,0.003,0.6204,0.9716,229.1702,220.9212,213.4948,24.63,26.3053,24.9542,-1.054,-0.9965,-0.7573,3.0601,2.8943,2.9435,0
79307,1147.151,425.3987,249.9247,0.8092,317.7685,0.935,84816,0.6384,1.7021,0.7573,0.747,0.0054,0.0032,0.558,0.9498,227.4025,218.1216,209.2779,25.4335,29.678,25.1773,-0.852,-0.8082,-0.6873,2.7137,2.5989,2.591,0
97686,2266.385,474.3841,292.3679,0.7875,352.6722,0.8989,108671,0.6967,1.6226,0.239,0.7434,0.0049,0.003,0.5527,0.8968,219.9052,212.8229,198.6366,22.3988,26.4421,23.9589,-0.7664,-0.7289,-0.1896,2.824,2.7734,1.9657,0
101987,2245.0081,480.5264,282.3969,0.8091,360.3524,0.9446,107963,0.7172,1.7016,0.2543,0.7499,0.0047,0.0028,0.5624,0.9569,221.1503,209.1161,197.1194,22.8579,23.0798,21.0765,-0.9277,-0.8582,-0.2176,2.8299,2.701,3.2107,0
88683,1623.535,457.3598,275.4008,0.7984,336.0278,0.8623,102844,0.6646,1.6607,0.4228,0.7347,0.0052,0.0031,0.5398,0.8965,210.1256,201.0166,197.7199,24.8322,27.7002,23.8501,-0.12,-0.1396,-0.0528,1.8381,1.841,2.0076,0
97474,1891.667,472.6911,270.9238,0.8194,352.2893,0.9475,102878,0.7669,1.7447,0.3423,0.7453,0.0048,0.0028,0.5554,0.9691,218.2455,211.5698,203.9621,20.841,22.23,19.2681,-0.9836,-0.8991,-0.5071,3.1751,2.9496,2.9566,0
101830,1654.688,482.0597,276.0974,0.8197,360.075,0.9356,108843,0.726,1.746,0.4674,0.747,0.0047,0.0027,0.5579,0.9741,220.5579,212.1508,202.5429,23.6565,24.3066,17.8233,-0.5975,-0.5183,-0.4014,2.6194,2.4519,2.4861,0
90638,1165.7321,466.5579,248.9237,0.8458,339.7115,0.9889,91658,0.7516,1.8743,0.8382,0.7281,0.0051,0.0027,0.5302,0.9937,225.329,218.7035,205.414,20.7125,21.755,19.4298,-1.1507,-0.8663,-0.2925,3.6075,2.9273,2.7612,0
104783,1258.2271,507.1621,264.8014,0.8529,365.2586,0.9934,105481,0.752,1.9153,0.8317,0.7202,0.0048,0.0025,0.5187,0.9934,214.4057,212.0741,207.2959,18.1667,17.4473,14.1909,-0.498,-0.4276,-0.353,2.6704,2.6681,2.6755,0
84923,1199.219,469.3299,232.0247,0.8692,328.8272,0.9816,86519,0.6558,2.0228,0.7421,0.7006,0.0055,0.0027,0.4909,0.9929,223.6159,221.5987,213.9595,21.2477,22.4891,22.9599,-1.1784,-0.9764,-0.7704,3.8433,3.2281,2.6371,0
95819,1201.66,472.6712,258.5608,0.8371,349.2858,0.9879,96989,0.7603,1.8281,0.8339,0.739,0.0049,0.0027,0.5461,0.9983,224.1069,217.0973,199.1413,18.4414,18.4196,16.1929,-1.3022,-1.2111,-0.8832,4.6558,4.3587,3.94,0
76256,1479.574,422.1981,249.2024,0.8072,311.5961,0.9147,83363,0.7071,1.6942,0.4377,0.738,0.0055,0.0033,0.5447,0.9228,212.3661,201.8297,201.2003,22.1324,26.5633,21.9058,-0.2611,-0.2583,-0.0827,2.1214,1.9574,1.8386,0
81267,1095.214,427.2219,244.7146,0.8197,321.6712,0.9931,81834,0.7363,1.7458,0.8514,0.7529,0.0053,0.003,0.5669,0.9897,221.4226,215.532,204.6855,17.2444,16.7899,14.0778,-0.8847,-0.8592,-0.3492,4.2729,4.1289,4.1676,0
91594,2203.262,463.4515,264.5464,0.8211,341.4983,0.9367,97782,0.7464,1.7519,0.2371,0.7369,0.0051,0.0029,0.543,0.9512,218.4777,211.5917,201.3516,23.4374,26.8359,20.5478,-0.5273,-0.5201,0.0664,2.3416,2.358,2.4436,0
72587,1089.3199,404.8062,241.2709,0.803,304.0076,0.9255,78430,0.7322,1.6778,0.7687,0.751,0.0056,0.0033,0.564,0.9463,220.4514,214.446,202.7521,21.7921,24.6584,18.7923,-1.053,-0.8878,-0.6786,3.3888,3.0919,2.6838,0
105901,1342.899,502.0544,273.5204,0.8386,367.2021,0.9626,110019,0.7318,1.8355,0.7379,0.7314,0.0047,0.0026,0.5349,0.9819,229.3449,219.352,207.3058,24.8266,25.6888,21.8356,-0.7531,-0.686,-0.655,2.547,2.5187,2.5509,0
76437,1181.916,457.7971,216.4241,0.8812,311.9657,0.9707,78747,0.5818,2.1153,0.6876,0.6814,0.006,0.0028,0.4644,0.9823,210.68,202.005,184.8427,16.8499,16.6859,14.108,-1.0012,-0.8286,-0.7193,3.622,3.3804,3.1409,0
92504,1344.2419,464.9281,255.6932,0.8352,343.1906,0.9685,95514,0.6751,1.8183,0.6433,0.7382,0.005,0.0028,0.5449,0.9908,209.6725,199.8377,186.9733,17.4228,16.9651,14.3573,-0.8229,-0.8602,-0.452,2.9693,2.9152,3.6155,0
82668,1208.691,435.6503,242.6651,0.8305,324.4321,0.9791,84435,0.6522,1.7953,0.7111,0.7447,0.0053,0.0029,0.5546,0.9956,216.8546,208.0252,197.0899,21.7776,23.1187,23.3139,-0.6402,-0.5813,-0.6266,2.6324,2.4801,2.5889,0
97587,1485.163,484.8851,260.8294,0.843,352.4934,0.9492,102813,0.6696,1.859,0.556,0.727,0.005,0.0027,0.5285,0.9824,208.9509,197.4871,191.5119,16.9132,17.7136,18.1466,-0.7967,-0.677,-0.2088,2.9066,2.6462,2.8187,0
94328,1187.499,468.946,257.9542,0.8351,346.5576,0.9863,95643,0.7801,1.8179,0.8406,0.739,0.005,0.0027,0.5461,0.9929,231.6066,222.5472,209.2923,22.3011,23.8048,19.834,-1.0992,-1.046,-0.8513,3.4353,3.3053,3.3169,0
82074,1908.745,394.2888,286.9658,0.6858,323.2644,0.9127,89920,0.7167,1.374,0.2831,0.8199,0.0048,0.0035,0.6722,0.9236,207.3288,195.2263,184.6215,19.4634,20.4568,17.2975,-0.3882,-0.246,-0.0581,2.3421,2.3046,2.272,0
91246,1285.021,452.9094,257.401,0.8228,340.849,0.9818,92938,0.6681,1.7595,0.6944,0.7526,0.005,0.0028,0.5664,0.9966,227.6885,223.6846,200.7902,21.1746,22.0083,16.1659,-1.2142,-1.0458,-0.6541,3.9728,3.6851,2.9421,0
101482,1271.807,483.5645,269.1414,0.8308,359.4592,0.9897,102538,0.6833,1.7967,0.7884,0.7434,0.0048,0.0027,0.5526,0.9928,223.3797,220.023,204.3463,20.7911,21.483,22.5561,-1.0197,-0.8743,-0.5678,3.2666,2.96,2.3884,0
73590,1088.728,419.1899,224.427,0.8446,306.1008,0.9842,74769,0.6997,1.8678,0.7802,0.7302,0.0057,0.003,0.5332,0.996,225.1183,221.5133,201.9185,22.1233,23.2189,20.8119,-0.9293,-0.768,-0.573,3.1973,2.8239,2.6426,0
79984,1119.152,422.6817,241.7404,0.8203,319.1219,0.9884,80923,0.7116,1.7485,0.8025,0.755,0.0053,0.003,0.57,0.9967,223.6987,212.0926,188.6392,19.7684,18.4363,18.4946,-1.0758,-0.9684,-0.5292,3.7827,3.5873,2.3896,0
80425,1099.2,432.3026,238.8206,0.8336,320.0005,0.989,81322,0.7421,1.8102,0.8365,0.7402,0.0054,0.003,0.5479,0.9918,213.2509,211.3321,208.6038,14.8161,15.7009,14.6922,-1.0207,-0.7736,-0.1857,4.5119,3.8852,3.0712,0
85994,1146.311,451.9298,242.7397,0.8435,330.8942,0.9905,86823,0.78,1.8618,0.8224,0.7322,0.0053,0.0028,0.5361,0.9981,230.6458,223.7409,210.7236,21.667,22.9422,25.0398,-1.1689,-1.0535,-0.9184,3.6564,3.1584,3.0188,0
85876,1153.936,457.1008,240.745,0.8501,330.6671,0.9919,86580,0.7176,1.8987,0.8104,0.7234,0.0053,0.0028,0.5233,0.9936,229.8888,221.5642,204.2609,19.9682,19.5865,17.8535,-1.1805,-0.9697,-0.1018,3.9352,3.3562,3.2455,0
99259,1248.684,496.0889,255.606,0.857,355.5003,0.9905,100206,0.6827,1.9408,0.8,0.7166,0.005,0.0026,0.5135,0.9967,213.8501,210.5729,202.1494,16.8667,16.8154,15.4944,-1.134,-0.9774,-0.2519,3.7774,3.381,3.05,0
71781,1026.9139,392.7477,233.8112,0.8035,302.3151,0.9909,72443,0.79,1.6798,0.8554,0.7697,0.0055,0.0033,0.5925,0.9953,219.9564,218.8186,217.5728,17.2532,17.4337,16.6076,-1.3827,-1.2463,-0.5148,5.0054,4.5288,3.2508,0
81460,1850.024,399.9521,279.8189,0.7145,322.0529,0.9059,89923,0.6371,1.4293,0.2991,0.8052,0.0049,0.0034,0.6484,0.9268,210.6436,197.5373,177.9038,19.7996,20.2985,15.277,-0.6168,-0.6302,-0.4249,2.4245,2.5169,3.078,0
85178,2043.08,462.0688,247.9352,0.8439,329.3205,0.9123,93367,0.7118,1.8637,0.2564,0.7127,0.0054,0.0029,0.508,0.9467,222.8172,213.5049,207.2298,20.5587,21.9738,19.4854,-0.9738,-0.8289,-0.3831,3.5284,3.0154,2.8023,0
96605,1221.4041,479.1618,257.4783,0.8434,350.7154,0.9908,97499,0.7722,1.861,0.8137,0.7319,0.005,0.0027,0.5357,0.997,229.4178,223.3434,212.0839,20.9964,23.1005,23.975,-1.1247,-0.9391,-0.6753,3.7125,3.1152,2.4848,0
78795,1124.814,450.0254,226.5335,0.8641,316.7411,0.9713,81125,0.782,1.9866,0.7826,0.7038,0.0057,0.0029,0.4954,0.9841,225.0867,216.337,197.2506,22.3124,24.6543,21.9539,-0.6633,-0.5323,-0.2744,2.6653,2.4824,2.0667,0
84745,1138.689,449.0708,240.7367,0.8442,328.4824,0.9914,85478,0.6908,1.8654,0.8213,0.7315,0.0053,0.0028,0.5351,0.9981,224.6404,218.2454,200.0023,17.7136,18.1765,15.8789,-1.2061,-1.0014,-0.4221,4.1232,3.4742,2.7979,0
77192,1093.131,422.2624,233.0771,0.8339,313.5027,0.9862,78274,0.7788,1.8117,0.8118,0.7424,0.0055,0.003,0.5512,0.9986,213.9172,209.6212,197.5042,19.3166,19.5316,17.7778,-0.9664,-0.8476,0.0894,3.3904,3.1113,3.8419,0
81702,1133.639,447.4375,234.444,0.8517,322.5309,0.9903,82499,0.7556,1.9085,0.7989,0.7208,0.0055,0.0029,0.5196,0.9917,222.6881,223.9209,210.2099,20.3089,22.5347,22.0238,-0.7963,-0.5255,-0.0844,3.4926,2.8037,2.1762,0
83490,1161.547,448.3226,251.6644,0.8276,326.041,0.9437,88472,0.6826,1.7814,0.7776,0.7272,0.0054,0.003,0.5289,0.9422,229.031,227.7106,216.7993,22.9196,25.2388,23.9105,-1.0424,-0.9343,-0.6585,3.4976,3.1388,2.5835,0
90292,1163.0601,451.864,257.3315,0.822,339.0624,0.9882,91367,0.7616,1.756,0.8388,0.7504,0.005,0.0028,0.563,0.9887,225.5568,223.7176,220.3723,20.0534,20.5365,20.8015,-0.855,-0.7735,-0.7379,3.1933,2.9124,2.4918,0
77847,1121.584,439.2617,230.6991,0.851,314.8299,0.9676,80453,0.7367,1.904,0.7777,0.7167,0.0056,0.003,0.5137,0.9781,220.9547,214.1552,199.2085,19.2635,20.7209,21.2433,-1.2068,-0.8596,-0.4155,3.774,3.0118,2.3153,0
94073,1234.496,468.1513,259.2259,0.8327,346.0888,0.9734,96646,0.69,1.806,0.7757,0.7393,0.005,0.0028,0.5465,0.987,219.8369,207.0345,189.646,22.4497,22.7439,25.9983,-0.5422,-0.3895,0.4057,2.3759,2.338,3.1051,0
97269,2058.1951,473.8028,271.5347,0.8195,351.9186,0.9393,103556,0.7537,1.7449,0.2885,0.7428,0.0049,0.0028,0.5517,0.9626,224.8519,215.0679,202.9469,23.353,23.5605,22.8396,-0.7302,-0.6874,-0.4848,2.5882,2.6033,2.615,0
101982,2237.7319,463.6272,312.5454,0.7386,360.3436,0.8769,116293,0.6997,1.4834,0.2559,0.7772,0.0045,0.0031,0.6041,0.8961,213.1292,198.4653,193.6863,18.9352,21.0122,15.2474,-0.6662,-0.6732,-0.4745,2.5906,2.568,3.0885,0
99067,1220.4709,465.2032,273.1264,0.8095,355.1563,0.9922,99846,0.7438,1.7033,0.8358,0.7634,0.0047,0.0028,0.5828,0.9927,213.6242,208.8537,200.1039,15.9664,16.7682,15.6861,-0.6229,-0.4417,-0.0645,2.9741,2.7515,2.6668,0
79308,1735.127,425.7291,257.9073,0.7956,317.7705,0.9044,87692,0.6954,1.6507,0.331,0.7464,0.0054,0.0033,0.5571,0.9197,210.9452,200.4512,188.5978,24.0789,28.4552,25.4837,-0.126,-0.1363,-0.1504,1.7846,1.7977,1.9026,0
93644,1543.316,473.1695,256.9796,0.8397,345.2988,0.9665,96894,0.7631,1.8413,0.4941,0.7298,0.0051,0.0027,0.5325,0.9806,222.6092,216.1056,209.5864,22.8672,24.9531,23.0948,-0.947,-0.8641,-0.4998,2.8764,2.7633,2.4628,0
91806,1219.03,459.5651,258.657,0.8266,341.8933,0.967,94936,0.7745,1.7767,0.7763,0.7439,0.005,0.0028,0.5535,0.9834,224.7817,221.9666,193.5704,24.9447,27.3837,23.4192,-0.6927,-0.5199,-0.2012,2.4106,2.161,2.2662,0
79882,1994.8571,464.4912,244.0047,0.8509,318.9184,0.886,90165,0.6998,1.9036,0.2523,0.6866,0.0058,0.0031,0.4714,0.8974,227.3532,215.8669,198.8776,20.5251,23.0318,21.3213,-0.9724,-0.7163,-0.4841,3.4061,2.8829,2.3624,0
92049,1182.959,461.05,256.0674,0.8316,342.3455,0.9915,92839,0.7581,1.8005,0.8266,0.7425,0.005,0.0028,0.5514,0.9927,227.6111,217.0034,199.7465,20.983,21.1464,21.4383,-0.7767,-0.6688,-0.4546,2.9413,2.6878,2.5773,0
87207,1205.8311,461.0904,256.776,0.8306,333.2198,0.9184,94960,0.7032,1.7957,0.7537,0.7227,0.0053,0.0029,0.5223,0.9378,222.5115,213.9533,202.0397,21.0123,22.5234,22.0322,-0.925,-0.8311,-0.6168,3.4172,3.2611,2.8378,0
91169,1202.603,461.5725,252.2222,0.8375,340.7051,0.9855,92515,0.7823,1.83,0.7922,0.7381,0.0051,0.0028,0.5449,0.9971,228.7007,219.6617,204.214,24.6698,26.8721,24.9411,-0.9704,-0.7838,-0.5123,2.8963,2.5438,2.2666,0
81103,1560.489,432.7174,244.9128,0.8244,321.3465,0.9538,85030,0.7323,1.7668,0.4185,0.7426,0.0053,0.003,0.5515,0.9744,213.2816,203.1599,187.4525,19.4407,20.1246,16.3276,-0.688,-0.6522,-0.4819,2.6607,2.6214,2.8176,0
86506,1174.406,440.5459,256.7896,0.8126,331.8778,0.9578,90314,0.7293,1.7156,0.7882,0.7533,0.0051,0.003,0.5675,0.9736,234.5425,225.5493,213.5475,23.6525,26.4691,24.516,-1.2233,-1.0143,-0.7547,3.6442,3.1895,2.5771,0
98333,1193.415,426.856,294.9583,0.7229,353.8382,0.9903,99298,0.7499,1.4472,0.8676,0.8289,0.0043,0.003,0.6871,0.9944,228.8334,218.0578,195.9742,17.257,16.6177,14.1097,-1.1989,-1.1848,-0.9253,5.032,5.0864,3.9475,0
86692,1206.1379,465.4858,238.6446,0.8586,332.2344,0.9812,88354,0.7767,1.9505,0.7489,0.7137,0.0054,0.0028,0.5094,0.9936,223.6551,221.1565,214.1426,21.4276,24.5075,29.3554,-1.192,-1.0437,-1.1194,3.4972,3.0664,3.2182,0
85432,1213.3979,390.3379,281.9793,0.6915,329.8112,0.9751,87611,0.7719,1.3843,0.7292,0.8449,0.0046,0.0033,0.7139,0.9883,209.7022,198.553,188.8061,16.2273,16.3795,17.5587,-0.8077,-0.5218,0.5128,3.4404,3.8691,5.9361,0
74964,1164.3459,383.5821,251.818,0.7543,308.9452,0.9658,77616,0.7358,1.5233,0.6949,0.8054,0.0051,0.0034,0.6487,0.9881,220.531,211.0369,215.1246,20.728,20.5881,22.5172,-1.0483,-1.1309,-0.6853,3.4022,3.4887,3.2113,0
99405,1213.478,464.8395,272.9653,0.8094,355.7617,0.9893,100481,0.7415,1.7029,0.8483,0.7653,0.0047,0.0027,0.5857,0.9975,234.8643,230.8483,222.3783,20.9015,21.8553,17.4662,-1.3269,-1.1707,-0.9615,4.4502,3.8205,3.9496,0
86976,2043.899,460.4717,280.7823,0.7926,332.7781,0.8737,99546,0.6699,1.64,0.2616,0.7227,0.0053,0.0032,0.5223,0.8565,214.2691,203.8922,196.4099,19.5415,20.3949,18.2494,-0.6824,-0.6934,-0.7204,2.9209,3.0447,2.8242,0
97711,1220.358,466.2684,267.6838,0.8188,352.7173,0.9905,98646,0.7555,1.7419,0.8245,0.7565,0.0048,0.0027,0.5722,0.9968,231.2843,225.145,204.8032,22.2964,23.4791,22.7543,-1.056,-0.8227,-0.4793,3.4685,2.9835,2.2818,0
81211,1112.223,415.0408,249.8777,0.7985,321.5603,0.987,82281,0.7673,1.661,0.825,0.7748,0.0051,0.0031,0.6003,0.997,226.1219,212.4175,196.2373,23.5501,22.2236,20.15,-0.8499,-0.8262,-0.5287,2.9084,2.9004,2.4606,0
102976,1316.215,475.6606,277.3665,0.8124,362.0955,0.9779,105300,0.7715,1.7149,0.747,0.7612,0.0046,0.0027,0.5795,0.9938,231.8226,220.5729,206.5216,23.9656,24.7879,20.5899,-0.9868,-0.903,-1.0719,2.9739,2.8399,3.4999,0
88440,1244.879,470.5846,240.1923,0.8599,335.5671,0.9857,89724,0.6528,1.9592,0.7171,0.7131,0.0053,0.0027,0.5085,0.9962,235.6877,230.7156,217.6306,22.6154,22.7803,23.3622,-1.3981,-1.297,-1.1615,4.3165,3.8649,3.5309,0
109687,1509.652,487.157,290.3293,0.803,373.7082,0.9694,113148,0.7748,1.6779,0.6048,0.7671,0.0044,0.0026,0.5885,0.9874,225.7215,216.3752,212.3269,21.3456,20.9689,19.2753,-0.9654,-1.0012,-0.2926,3.3107,3.4213,3.1278,0
106692,1291.66,507.0438,268.812,0.8479,368.5709,0.9878,108012,0.6352,1.8862,0.8036,0.7269,0.0048,0.0025,0.5284,0.9967,230.348,220.9719,209.6957,17.3521,18.2917,16.4725,-1.4103,-1.2017,-0.9442,5.1533,4.4987,4.0851,0
82173,1149.972,445.6447,239.1848,0.8438,323.4593,0.9712,84610,0.7616,1.8632,0.7808,0.7258,0.0054,0.0029,0.5268,0.9816,230.016,220.6652,214.6635,21.4052,21.542,20.7148,-1.1802,-1.1603,-0.8358,3.7669,3.613,2.8911,0
89703,1370.741,446.7176,259.7277,0.8136,337.9547,0.9588,93557,0.6966,1.7199,0.5999,0.7565,0.005,0.0029,0.5723,0.9844,223.6116,215.5965,210.7678,21.3567,23.6923,24.156,-1.1094,-1.0213,-1.0484,3.293,3.0558,3.2945,0
88471,1222.2321,428.7156,263.4322,0.7889,335.6259,0.983,90003,0.7664,1.6274,0.7442,0.7829,0.0048,0.003,0.6129,0.9974,211.1863,210.0839,205.6388,17.9324,19.4441,20.5641,-0.6603,-0.6959,-0.4217,3.9686,3.4899,3.1382,0
84269,1117.506,444.87,242.1734,0.8388,327.5586,0.9939,84787,0.7093,1.837,0.848,0.7363,0.0053,0.0029,0.5421,0.9959,223.8992,218.9598,218.9594,16.792,16.5342,15.1813,-1.1287,-1.0652,-0.8587,4.1175,3.7834,3.0024,0
